Year,Month,Day,Hour,Day_of_Week,Weekend,Public_Holiday,Location,Zone_Type,Road_Type,Population_Density,Distance_to_Factory_km,Construction_Level,Season,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Traffic_Density,Vehicle_Count_Per_Hour,Rush_Hour,Industrial_Level,Green_Cover_Percent,Previous_Day_AQI,AQI_US
2025,5,29,21,Thursday,No,No,Piliyandala,Suburban,Secondary Road,4547,5.59,Low,Southwest Monsoon,27.7,86.2,68.1,19.3,S,1008.8,2.35,14991.0,No,6,15,63.6,60.8
2025,5,30,3,Friday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6311,6.4,High,Southwest Monsoon,28.6,79.4,114.5,19.4,NW,1013.9,1.39,8833.0,No,8,17,112.5,39.7
2025,5,30,5,Friday,No,No,Dehiwala-Mount Lavinia,Urban,Secondary Road,6735,3.24,Low,Southwest Monsoon,29.3,90.0,188.3,24.8,SW,1011.2,2.4,14032.0,No,9,16,74.9,56.7
2025,5,30,10,Friday,No,Yes,Homagama,Suburban,Secondary Road,5915,7.33,Low,Southwest Monsoon,30.6,74.1,76.6,25.3,N,1008.7,1.88,9862.0,No,5,24,65.9,49.4
2025,5,30,18,Friday,No,No,Nugegoda,Urban,Secondary Road,6946,3.78,High,Southwest Monsoon,29.6,87.4,103.4,19.6,W,1010.2,4.04,25636.0,Yes,6,17,114.2,110.3
2025,5,31,5,Saturday,Yes,No,Pannipitiya,Suburban,Secondary Road,6916,5.5,High,Southwest Monsoon,29.6,82.4,85.3,15.3,S,1009.7,1.85,9549.0,No,6,22,54.7,51.5
2025,5,31,21,Saturday,Yes,No,Kottawa,Suburban,Secondary Road,5796,3.05,High,Southwest Monsoon,29.4,78.6,177.4,26.8,SW,1011.3,2.28,12716.0,No,7,22,69.0,39.7
2025,6,1,21,Sunday,Yes,No,Angoda,Suburban,Secondary Road,4751,3.12,Medium,Southwest Monsoon,28.9,84.0,100.6,20.3,W,1014.2,2.27,14127.0,No,7,19,113.2,71.3
2025,6,2,15,Monday,No,No,Mulleriyawa,Suburban,Secondary Road,4715,5.43,Low,Southwest Monsoon,29.1,81.3,76.9,20.0,SW,1012.0,2.61,14025.0,No,6,15,80.9,75.1
2025,6,2,22,Monday,No,No,Pannipitiya,Suburban,Secondary Road,6574,4.58,Low,Southwest Monsoon,30.4,80.8,75.6,11.1,N,1004.5,2.61,14972.0,No,5,18,95.3,72.5
2025,6,4,1,Wednesday,No,No,Piliyandala,Suburban,Secondary Road,5721,5.4,High,Southwest Monsoon,28.0,91.6,140.2,17.9,N,1009.3,1.44,7004.0,No,5,25,53.5,35.0
2025,6,4,12,Wednesday,No,No,Kottawa,Suburban,Main Road,6411,6.32,Medium,Southwest Monsoon,29.6,86.8,87.2,18.4,S,1010.7,2.81,15305.0,No,7,14,148.1,102.9
2025,6,5,6,Thursday,No,Yes,Koswatta,Suburban,Secondary Road,4218,4.5,Medium,Southwest Monsoon,29.9,80.5,32.7,15.3,E,1015.2,1.57,9811.0,No,5,23,58.4,57.8
2025,6,5,7,Thursday,No,No,Colombo City,Commercial/Industrial,Main Road,7574,0.5,Low,Southwest Monsoon,30.1,92.7,70.7,8.3,NW,1016.7,4.9,31736.0,Yes,8,14,149.4,154.7
2025,6,6,1,Friday,No,No,Kolonnawa,Commercial/Industrial,Main Road,5190,2.95,Medium,Southwest Monsoon,29.2,93.3,147.7,19.4,NE,1010.9,1.59,8595.0,No,9,13,56.1,65.9
2025,6,6,14,Friday,No,No,Thalawathugoda,Suburban,Secondary Road,5248,5.58,High,Southwest Monsoon,30.0,87.2,41.2,19.4,S,1013.7,2.61,13410.0,No,6,24,35.0,62.1
2025,6,6,17,Friday,No,No,Godagama,Suburban,Secondary Road,7256,7.2,Medium,Southwest Monsoon,27.6,85.7,21.1,26.2,NW,1015.6,3.52,20921.0,Yes,5,18,52.6,96.3
2025,6,7,0,Saturday,Yes,No,Talawatugoda,Suburban,Secondary Road,6112,3.25,Medium,Southwest Monsoon,27.6,85.1,35.7,18.2,W,1004.1,1.13,6953.0,No,6,19,63.0,63.1
2025,6,8,10,Sunday,Yes,No,Mahara,Urban,Secondary Road,5422,3.13,Medium,Southwest Monsoon,27.8,86.6,83.5,26.5,SW,1016.0,2.25,13330.0,No,6,15,98.7,54.2
2025,6,8,14,Sunday,Yes,No,Koswatta,Suburban,Main Road,5828,2.6,Low,Southwest Monsoon,31.9,84.0,86.4,16.7,NE,1009.7,1.95,10812.0,No,7,18,81.8,66.2
2025,6,8,16,Sunday,Yes,No,Kolonnawa,Commercial/Industrial,Highway,7690,3.25,Low,Southwest Monsoon,29.3,90.4,132.4,15.8,SE,1011.9,3.93,24270.0,No,8,16,105.4,102.6
2025,6,9,12,Monday,No,No,Nawala,Urban,Secondary Road,4921,3.09,Low,Southwest Monsoon,29.1,92.1,158.4,13.1,SW,1010.8,2.51,16699.0,No,6,20,85.3,69.0
2025,6,10,17,Tuesday,No,No,Maharagama,Urban,Secondary Road,6499,4.48,High,Southwest Monsoon,28.3,85.5,117.1,22.5,NE,1018.9,3.75,24159.0,Yes,7,20,96.1,96.1
2025,6,10,17,Tuesday,No,Yes,Talawatugoda,Suburban,Main Road,4967,3.4,High,Southwest Monsoon,30.2,83.7,29.4,14.8,SE,1015.8,3.12,17941.0,Yes,6,20,35.0,89.4
2025,6,11,10,Wednesday,No,No,Koswatta,Suburban,Main Road,4597,5.73,Medium,Southwest Monsoon,31.3,87.4,116.4,6.1,NW,1011.1,2.55,14380.0,No,6,20,49.0,70.2
2025,6,11,10,Wednesday,No,No,Maharagama,Urban,Main Road,6422,5.72,High,Southwest Monsoon,29.4,83.4,72.7,24.3,W,1008.8,2.5,16139.0,No,5,14,125.3,80.9
2025,6,11,13,Wednesday,No,No,Koswatta,Suburban,Secondary Road,4896,6.18,Low,Southwest Monsoon,29.8,85.5,58.3,16.0,W,1008.8,3.05,13305.0,No,7,18,40.4,75.0
2025,6,12,6,Thursday,No,No,Kotikawatta,Urban,Main Road,7516,5.86,High,Southwest Monsoon,29.1,75.0,167.8,25.8,N,1007.9,2.4,14514.0,No,8,22,97.3,70.1
2025,6,12,9,Thursday,No,No,Colombo City,Commercial/Industrial,Main Road,7766,3.65,High,Southwest Monsoon,28.4,80.5,248.5,22.4,SE,1015.2,4.95,28851.0,Yes,8,13,70.0,104.5
2025,6,12,17,Thursday,No,No,Mahara,Urban,Main Road,5589,3.75,Medium,Southwest Monsoon,30.4,87.4,68.9,19.2,SW,1009.1,3.78,24393.0,Yes,6,13,35.1,95.1
2025,6,13,12,Friday,No,No,Koswatta,Suburban,Secondary Road,6179,4.44,Medium,Southwest Monsoon,31.7,91.3,70.4,13.9,W,1013.6,2.57,14172.0,No,5,18,51.2,56.8
2025,6,14,15,Saturday,Yes,No,Horana,Suburban,Secondary Road,3619,3.87,Low,Southwest Monsoon,28.6,83.1,182.5,22.8,W,1014.0,2.09,10908.0,No,7,21,42.1,35.0
2025,6,14,17,Saturday,Yes,No,Godagama,Suburban,Secondary Road,5167,5.83,Medium,Southwest Monsoon,31.1,83.6,44.1,15.2,N,1004.8,3.01,16542.0,Yes,5,19,64.3,82.0
2025,6,14,19,Saturday,Yes,No,Mahara,Urban,Main Road,5582,1.98,High,Southwest Monsoon,29.1,94.3,149.7,22.8,SE,1013.9,3.5,20188.0,Yes,6,20,65.0,119.3
2025,6,15,4,Sunday,Yes,No,Padukka,Suburban,Main Road,3093,5.84,High,Southwest Monsoon,29.4,83.0,53.6,21.9,W,1002.4,1.01,6045.0,No,6,20,37.3,35.0
2025,6,15,7,Sunday,Yes,No,Padukka,Suburban,Main Road,4800,5.92,Medium,Southwest Monsoon,28.1,91.9,66.3,17.7,NW,1011.7,3.07,15527.0,Yes,6,20,46.0,74.8
2025,6,15,14,Sunday,Yes,No,Kaduwela,Suburban,Secondary Road,7329,3.36,Low,Southwest Monsoon,28.6,81.0,45.6,11.5,NW,1016.1,2.3,11418.0,No,4,26,107.2,67.3
2025,6,16,6,Monday,No,No,Kaduwela,Suburban,Secondary Road,7716,4.28,High,Southwest Monsoon,28.7,76.8,118.7,19.5,SE,1017.9,1.77,13171.0,No,6,18,61.2,50.9
2025,6,17,4,Tuesday,No,No,Maharagama,Urban,Main Road,7167,3.67,Medium,Southwest Monsoon,27.1,87.3,235.9,24.4,SE,1006.7,1.25,8464.0,No,6,21,74.8,35.0
2025,6,17,11,Tuesday,No,No,Angoda,Suburban,Secondary Road,4477,5.5,High,Southwest Monsoon,27.9,83.6,26.9,19.1,NW,1009.4,2.64,15844.0,No,6,18,62.7,65.9
2025,6,17,17,Tuesday,No,No,Colombo City,Commercial/Industrial,Main Road,7740,2.15,Low,Southwest Monsoon,25.0,90.4,212.8,14.0,W,1003.4,5.43,31991.0,Yes,7,11,145.4,131.4
2025,6,17,17,Tuesday,No,No,Padukka,Suburban,Main Road,4910,5.66,Medium,Southwest Monsoon,29.5,68.2,92.7,31.7,N,1014.1,3.53,20138.0,Yes,7,13,64.2,83.4
2025,6,18,9,Wednesday,No,No,Peliyagoda,Commercial/Industrial,Main Road,9142,2.55,High,Southwest Monsoon,28.1,84.9,63.7,14.3,N,999.0,5.06,30092.0,Yes,8,11,106.6,146.0
2025,6,19,2,Thursday,No,No,Rajagiriya,Urban,Secondary Road,4324,3.48,High,Southwest Monsoon,29.1,86.7,162.7,21.4,E,1010.7,1.13,9866.0,No,7,14,78.9,60.5
2025,6,19,4,Thursday,No,No,Peliyagoda,Commercial/Industrial,Main Road,7447,1.72,Low,Southwest Monsoon,29.8,82.1,106.9,15.7,W,1008.6,1.91,10649.0,No,7,11,75.1,55.7
2025,6,19,23,Thursday,No,No,Malabe,Suburban,Secondary Road,4044,4.87,High,Southwest Monsoon,29.9,80.1,176.8,18.5,SW,1008.2,1.81,10479.0,No,7,22,85.2,57.7
2025,6,20,1,Friday,No,No,Moratuwa,Urban,Main Road,6395,2.91,High,Southwest Monsoon,30.6,89.6,18.0,14.6,E,1016.1,1.7,8981.0,No,10,13,73.9,76.8
2025,6,20,1,Friday,No,No,Nugegoda,Urban,Main Road,7135,3.71,High,Southwest Monsoon,30.6,85.1,112.6,22.1,E,1014.8,1.22,8960.0,No,7,20,90.3,35.0
2025,6,20,4,Friday,No,No,Kelaniya,Commercial/Industrial,Main Road,6792,4.74,Medium,Southwest Monsoon,27.8,89.4,57.4,19.8,NW,1014.0,1.61,10776.0,No,9,11,70.0,68.4
2025,6,20,22,Friday,No,No,Kesbewa,Suburban,Main Road,4609,6.15,Medium,Southwest Monsoon,28.4,88.4,102.9,17.6,W,1012.7,2.26,15670.0,No,6,16,35.4,59.4
2025,6,21,11,Saturday,Yes,No,Rajagiriya,Urban,Secondary Road,8137,3.82,Low,Southwest Monsoon,27.9,88.1,55.8,19.6,N,1007.7,2.43,13706.0,No,6,19,93.3,52.2
2025,6,21,14,Saturday,Yes,No,Rajagiriya,Urban,Main Road,6681,5.09,Medium,Southwest Monsoon,29.2,78.0,146.5,18.4,N,1010.2,2.65,15228.0,No,6,12,62.5,67.3
2025,6,21,22,Saturday,Yes,No,Avissawella,Suburban,Secondary Road,6361,3.69,Low,Southwest Monsoon,30.8,88.2,105.1,13.9,SW,1013.6,1.75,10959.0,No,4,17,60.3,55.3
2025,6,21,23,Saturday,Yes,No,Padukka,Suburban,Main Road,6000,3.48,Medium,Southwest Monsoon,29.0,80.0,97.1,22.6,NE,1013.9,0.91,8543.0,No,6,8,68.9,55.5
2025,6,22,0,Sunday,Yes,No,Maharagama,Urban,Main Road,5032,5.26,Low,Southwest Monsoon,29.7,80.3,133.0,26.1,NE,1016.7,0.98,6901.0,No,6,17,43.7,35.0
2025,6,25,2,Wednesday,No,No,Avissawella,Suburban,Main Road,4315,3.65,Low,Southwest Monsoon,29.8,89.0,65.1,12.0,NW,1003.6,1.39,4705.0,No,6,19,71.5,41.3
2025,6,25,8,Wednesday,No,No,Madiwela,Suburban,Secondary Road,3978,5.25,Medium,Southwest Monsoon,30.2,79.5,60.8,13.6,SW,1008.9,3.41,22266.0,Yes,7,16,61.6,98.8
2025,6,26,13,Thursday,No,No,Pannipitiya,Suburban,Main Road,4985,4.75,Low,Southwest Monsoon,28.5,73.4,95.4,23.0,SW,1005.2,2.58,15074.0,No,3,14,72.0,71.2
2025,6,26,16,Thursday,No,No,Nugegoda,Urban,Main Road,6056,3.27,High,Southwest Monsoon,27.7,76.6,30.5,17.5,W,1009.4,4.45,25430.0,No,6,10,35.0,101.6
2025,6,26,19,Thursday,No,No,Hanwella,Suburban,Secondary Road,4703,2.77,Medium,Southwest Monsoon,30.7,75.7,152.2,12.4,W,1012.4,3.5,20035.0,Yes,8,22,41.5,74.6
2025,6,27,18,Friday,No,No,Godagama,Suburban,Secondary Road,5875,5.33,Low,Southwest Monsoon,32.4,79.1,86.9,19.9,S,1012.5,3.72,22905.0,Yes,7,20,78.7,99.9
2025,6,28,12,Saturday,Yes,No,Horana,Suburban,Secondary Road,4941,5.15,Low,Southwest Monsoon,27.3,98.0,101.6,15.1,NW,1009.0,2.36,9732.0,No,5,19,71.6,54.8
2025,6,28,12,Saturday,Yes,No,Kotikawatta,Urban,Main Road,6393,6.9,High,Southwest Monsoon,27.0,91.0,179.3,15.7,N,1015.2,2.74,13500.0,No,8,15,41.5,52.8
2025,6,28,23,Saturday,Yes,No,Battaramulla,Urban,Secondary Road,6227,4.29,High,Southwest Monsoon,27.8,87.8,48.2,23.4,NE,1012.2,1.34,9801.0,No,8,14,103.8,70.2
2025,6,28,23,Saturday,Yes,No,Boralesgamuwa,Suburban,Secondary Road,4467,4.91,Low,Southwest Monsoon,29.4,81.4,121.5,17.6,W,1014.9,1.48,8310.0,No,6,21,64.6,35.0
2025,6,29,5,Sunday,Yes,No,Madiwela,Suburban,Secondary Road,5748,4.06,High,Southwest Monsoon,27.2,80.1,56.9,12.3,S,1012.6,1.75,8914.0,No,4,16,40.0,42.1
2025,6,29,9,Sunday,Yes,Yes,Maharagama,Urban,Secondary Road,4753,4.94,Low,Southwest Monsoon,27.6,74.7,250.0,18.4,W,1015.8,3.17,18255.0,Yes,7,19,75.3,83.9
2025,7,1,3,Tuesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,8761,4.06,Low,Southwest Monsoon,28.8,84.4,5.9,13.6,S,1014.6,1.52,10190.0,No,8,17,72.5,77.1
2025,7,1,10,Tuesday,No,No,Talawatugoda,Suburban,Secondary Road,4660,5.1,High,Southwest Monsoon,29.0,84.7,123.4,12.4,S,1013.5,2.76,14675.0,No,6,16,80.2,73.0
2025,7,1,12,Tuesday,No,No,Nawala,Urban,Secondary Road,5947,3.45,High,Southwest Monsoon,29.4,86.3,44.8,17.8,NE,1008.1,2.8,16574.0,No,7,22,137.2,89.6
2025,7,1,12,Tuesday,No,Yes,Peliyagoda,Commercial/Industrial,Main Road,6841,5.3,High,Southwest Monsoon,28.2,90.0,180.0,15.6,N,1019.0,2.84,16025.0,No,7,18,120.9,76.9
2025,7,3,18,Thursday,No,No,Kottawa,Suburban,Main Road,6127,4.59,High,Southwest Monsoon,28.3,81.9,103.6,15.2,SE,1014.2,4.36,23136.0,Yes,7,23,90.6,97.1
2025,7,3,18,Thursday,No,No,Rajagiriya,Urban,Main Road,5898,4.53,Medium,Southwest Monsoon,28.7,79.6,145.4,16.5,SE,1008.2,4.4,26003.0,Yes,8,15,80.2,98.0
2025,7,4,14,Friday,No,No,Boralesgamuwa,Suburban,Secondary Road,5249,6.21,High,Southwest Monsoon,27.2,88.6,157.6,12.4,SW,1012.6,1.87,15672.0,No,6,19,36.7,54.6
2025,7,4,17,Friday,No,No,Boralesgamuwa,Suburban,Secondary Road,5387,4.48,Medium,Southwest Monsoon,28.0,81.0,116.7,18.1,NW,1010.8,3.6,20769.0,Yes,6,25,54.1,90.3
2025,7,5,15,Saturday,Yes,No,Madiwela,Suburban,Main Road,5773,4.37,High,Southwest Monsoon,28.8,85.9,65.8,15.9,NW,1009.6,2.58,10882.0,No,5,16,55.1,51.1
2025,7,5,16,Saturday,Yes,No,Hanwella,Suburban,Secondary Road,4431,7.42,Medium,Southwest Monsoon,30.2,82.9,61.6,18.3,NW,1015.0,3.03,16001.0,No,3,22,82.6,64.0
2025,7,6,6,Sunday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Main Road,6350,4.57,Medium,Southwest Monsoon,30.2,83.1,102.9,17.8,S,1016.2,1.68,9832.0,No,6,17,71.5,44.6
2025,7,7,0,Monday,No,No,Mulleriyawa,Suburban,Secondary Road,4796,2.52,Medium,Southwest Monsoon,28.4,85.0,34.5,16.1,E,1008.6,1.75,7346.0,No,6,13,43.1,38.7
2025,7,7,3,Monday,No,Yes,Rajagiriya,Urban,Main Road,6091,3.25,High,Southwest Monsoon,29.9,83.2,117.4,20.3,W,1009.9,1.94,8009.0,No,6,10,57.0,59.4
2025,7,8,1,Tuesday,No,No,Piliyandala,Suburban,Secondary Road,5905,6.01,Low,Southwest Monsoon,30.6,85.5,41.0,18.5,NE,1018.6,1.21,7464.0,No,5,19,42.7,35.0
2025,7,8,6,Tuesday,No,No,Wellampitiya,Commercial/Industrial,Main Road,7917,2.24,Low,Southwest Monsoon,26.8,80.8,153.9,26.8,SW,1014.3,2.69,16009.0,No,6,12,91.0,69.8
2025,7,8,15,Tuesday,No,No,Homagama,Suburban,Secondary Road,4237,3.91,Low,Southwest Monsoon,28.5,79.2,29.3,17.9,NE,1004.4,2.68,14224.0,No,3,15,88.8,65.8
2025,7,9,2,Wednesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,5600,1.38,High,Southwest Monsoon,27.9,89.7,188.2,20.6,W,1013.9,1.51,10514.0,No,9,13,111.5,68.9
2025,7,9,11,Wednesday,No,No,Colombo City,Commercial/Industrial,Main Road,8562,3.31,High,Southwest Monsoon,28.1,88.8,67.7,14.7,N,1004.7,3.52,20187.0,No,8,11,140.4,113.6
2025,7,9,11,Wednesday,No,No,Godagama,Suburban,Secondary Road,3543,4.1,Low,Southwest Monsoon,28.7,78.4,132.8,17.7,N,1018.7,2.61,14021.0,No,8,23,43.7,56.6
2025,7,9,11,Wednesday,No,No,Pannipitiya,Suburban,Main Road,6137,4.97,Low,Southwest Monsoon,29.0,87.3,69.8,24.9,SE,1012.2,2.5,16256.0,No,6,26,86.8,74.4
2025,7,11,11,Friday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Main Road,7517,5.05,High,Southwest Monsoon,30.2,85.5,90.6,13.4,S,1017.1,2.58,15436.0,No,7,17,89.0,88.4
2025,7,12,0,Saturday,Yes,No,Hanwella,Suburban,Main Road,4060,5.05,Low,Southwest Monsoon,27.1,86.8,174.7,19.6,SW,1010.7,1.07,6736.0,No,4,19,75.4,35.0
2025,7,12,14,Saturday,Yes,No,Mulleriyawa,Suburban,Secondary Road,5702,5.03,High,Southwest Monsoon,28.8,89.1,85.6,7.0,NW,1004.8,2.56,11247.0,No,6,12,37.4,76.5
2025,7,12,18,Saturday,Yes,No,Athurugiriya,Suburban,Main Road,4120,5.68,High,Southwest Monsoon,29.1,87.9,64.1,16.0,E,1013.6,2.72,18251.0,Yes,8,20,74.3,85.6
2025,7,12,20,Saturday,Yes,No,Moratuwa,Urban,Highway,6542,5.09,Low,Southwest Monsoon,30.0,93.9,27.8,23.9,SW,1012.9,2.49,15502.0,No,7,16,91.9,88.3
2025,7,13,1,Sunday,Yes,No,Wellampitiya,Commercial/Industrial,Main Road,6597,2.07,Medium,Southwest Monsoon,29.1,83.4,55.3,16.0,NW,1012.8,1.6,9334.0,No,8,14,83.8,60.4
2025,7,13,3,Sunday,Yes,No,Mulleriyawa,Suburban,Secondary Road,5222,3.02,Medium,Southwest Monsoon,29.6,77.9,86.5,20.9,NW,1010.6,0.83,6480.0,No,6,22,68.6,35.4
2025,7,13,22,Sunday,Yes,No,Mahara,Urban,Main Road,4759,4.32,Medium,Southwest Monsoon,28.2,84.7,30.4,9.8,N,1012.3,1.87,12353.0,No,7,11,61.0,75.0
2025,7,13,23,Sunday,Yes,No,Malabe,Suburban,Secondary Road,5075,5.78,Low,Southwest Monsoon,28.9,83.0,108.6,16.2,SE,1013.0,1.6,7728.0,No,7,9,68.4,46.3
2025,7,14,23,Monday,No,No,Nawala,Urban,Secondary Road,7759,4.07,Medium,Southwest Monsoon,30.1,80.3,32.4,20.0,S,1013.6,1.68,11813.0,No,6,15,121.9,77.4
2025,7,15,16,Tuesday,No,No,Homagama,Suburban,Secondary Road,5266,5.07,High,Southwest Monsoon,28.2,89.7,117.3,12.8,NE,1004.0,3.29,21033.0,No,7,27,60.8,80.1
2025,7,15,19,Tuesday,No,No,Rajagiriya,Urban,Main Road,8532,3.45,Low,Southwest Monsoon,27.4,77.7,136.2,20.3,SE,1016.3,4.05,26172.0,Yes,6,11,116.3,92.8
2025,7,17,0,Thursday,No,No,Padukka,Suburban,Main Road,4832,4.73,Low,Southwest Monsoon,29.5,82.2,17.3,10.7,NW,1009.0,1.16,7970.0,No,5,25,88.7,54.2
2025,7,17,5,Thursday,No,No,Battaramulla,Urban,Secondary Road,7319,6.07,Medium,Southwest Monsoon,28.3,82.6,63.9,16.7,N,1009.1,1.98,13894.0,No,7,12,136.9,80.5
2025,7,17,6,Thursday,No,No,Angoda,Suburban,Secondary Road,4974,3.65,Low,Southwest Monsoon,30.5,74.9,125.3,24.6,N,1008.8,1.94,12150.0,No,7,13,96.1,55.5
2025,7,17,15,Thursday,No,No,Angoda,Suburban,Secondary Road,5234,4.61,High,Southwest Monsoon,29.6,87.6,53.2,12.8,SW,1006.1,2.33,16005.0,No,6,13,48.0,72.6
2025,7,18,0,Friday,No,No,Battaramulla,Urban,Secondary Road,5906,6.61,Low,Southwest Monsoon,27.0,83.3,250.0,21.2,S,1008.3,1.59,8537.0,No,7,18,57.7,35.0
2025,7,18,9,Friday,No,No,Athurugiriya,Suburban,Secondary Road,6387,6.14,Medium,Southwest Monsoon,28.5,79.4,40.5,11.1,NW,1013.5,3.51,19834.0,Yes,6,25,114.0,101.3
2025,7,18,18,Friday,No,No,Koswatta,Suburban,Main Road,3732,6.48,Low,Southwest Monsoon,29.1,82.9,89.1,8.0,SE,1007.6,3.89,23001.0,Yes,6,14,81.1,109.5
2025,7,18,22,Friday,No,No,Wellampitiya,Commercial/Industrial,Main Road,7604,5.23,Low,Southwest Monsoon,30.5,89.6,250.0,13.8,E,1012.0,3.2,19171.0,No,5,18,113.2,92.4
2025,7,19,17,Saturday,Yes,No,Kesbewa,Suburban,Secondary Road,4924,7.92,Low,Southwest Monsoon,28.6,91.4,99.1,16.8,N,1014.3,3.37,18572.0,Yes,4,18,75.2,70.9
2025,7,19,19,Saturday,Yes,No,Hanwella,Suburban,Secondary Road,4728,7.24,High,Southwest Monsoon,30.6,75.5,33.3,25.2,SE,1014.9,2.61,16464.0,Yes,7,28,87.1,119.8
2025,7,19,22,Saturday,Yes,No,Koswatta,Suburban,Secondary Road,6199,5.34,Medium,Southwest Monsoon,28.3,85.5,146.3,15.0,SW,1013.3,2.04,9972.0,No,6,15,101.3,62.3
2025,7,19,23,Saturday,Yes,No,Nugegoda,Urban,Main Road,6661,4.19,High,Southwest Monsoon,29.1,75.6,70.8,17.5,E,1005.7,1.89,10476.0,No,8,18,66.8,50.9
2025,7,20,1,Sunday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5259,1.76,High,Southwest Monsoon,29.3,85.8,7.2,15.6,N,1010.9,1.06,6773.0,No,8,21,91.8,55.8
2025,7,20,9,Sunday,Yes,No,Hokandara,Suburban,Secondary Road,5755,4.34,Medium,Southwest Monsoon,29.6,94.9,94.6,19.8,SW,1022.0,2.93,16106.0,Yes,5,24,48.4,59.5
2025,7,20,18,Sunday,Yes,No,Godagama,Suburban,Secondary Road,5014,5.46,High,Southwest Monsoon,29.9,78.0,141.3,16.5,NE,1000.9,2.34,16056.0,Yes,7,22,78.5,77.6
2025,7,20,18,Sunday,Yes,No,Horana,Suburban,Secondary Road,4331,6.18,High,Southwest Monsoon,29.4,82.8,211.6,14.9,S,1011.1,2.67,18098.0,Yes,6,23,54.3,59.9
2025,7,21,15,Monday,No,No,Angoda,Suburban,Secondary Road,4135,5.82,Low,Southwest Monsoon,29.0,91.9,127.8,19.3,NE,1004.7,2.43,15619.0,No,8,20,64.3,74.7
2025,7,21,15,Monday,No,No,Godagama,Suburban,Main Road,3896,5.5,High,Southwest Monsoon,28.7,84.3,88.7,15.5,NE,1012.4,2.05,14041.0,No,6,28,64.0,64.5
2025,7,21,19,Monday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5941,1.53,Medium,Southwest Monsoon,28.7,86.5,103.3,19.4,E,1015.0,4.07,24830.0,Yes,6,17,51.4,93.2
2025,7,22,14,Tuesday,No,No,Maharagama,Urban,Secondary Road,5810,3.25,Medium,Southwest Monsoon,28.0,86.6,72.5,17.8,NW,1009.9,3.02,15489.0,No,5,24,55.2,70.5
2025,7,22,14,Tuesday,No,No,Rajagiriya,Urban,Secondary Road,5831,4.42,Low,Southwest Monsoon,28.5,76.9,222.7,22.1,W,1011.4,2.99,16357.0,No,6,17,87.2,61.0
2025,7,23,10,Wednesday,No,No,Rajagiriya,Urban,Secondary Road,7403,3.79,Medium,Southwest Monsoon,30.0,77.1,93.4,17.4,E,1006.5,3.38,19073.0,No,7,19,62.1,75.1
2025,7,23,13,Wednesday,No,No,Kelaniya,Commercial/Industrial,Main Road,7194,3.77,Medium,Southwest Monsoon,28.5,79.0,95.7,17.2,E,1011.4,3.45,19673.0,No,9,15,126.0,103.9
2025,7,24,12,Thursday,No,No,Rajagiriya,Urban,Secondary Road,6669,4.73,Low,Southwest Monsoon,30.8,88.9,139.5,7.5,SW,1015.9,2.78,16156.0,No,8,12,75.4,87.3
2025,7,24,19,Thursday,No,No,Nawala,Urban,Secondary Road,7478,5.04,Low,Southwest Monsoon,26.6,84.5,151.4,8.8,NE,1010.5,3.96,24561.0,Yes,7,23,112.4,121.3
2025,7,25,3,Friday,No,No,Boralesgamuwa,Suburban,Secondary Road,6098,6.09,Medium,Southwest Monsoon,28.2,75.8,108.6,13.8,S,1011.1,1.66,9256.0,No,7,12,76.6,44.6
2025,7,25,3,Friday,No,No,Peliyagoda,Commercial/Industrial,Main Road,6879,5.46,High,Southwest Monsoon,28.8,86.8,155.1,22.6,N,1017.1,1.54,10723.0,No,7,6,104.6,72.8
2025,7,25,11,Friday,No,No,Thalawathugoda,Suburban,Secondary Road,6164,5.39,Medium,Southwest Monsoon,27.4,81.9,250.0,7.9,W,1013.8,2.27,14501.0,No,6,14,35.0,52.4
2025,7,26,14,Saturday,Yes,No,Kottawa,Suburban,Secondary Road,5332,3.99,Medium,Southwest Monsoon,29.6,93.9,29.6,13.7,N,1005.1,1.84,12432.0,No,7,18,50.7,80.4
2025,7,27,23,Sunday,Yes,No,Malabe,Suburban,Secondary Road,4108,5.5,Low,Southwest Monsoon,27.5,82.8,23.4,16.4,SW,1013.9,1.78,7213.0,No,7,24,69.2,59.0
2025,7,28,6,Monday,No,No,Nugegoda,Urban,Secondary Road,6659,3.91,Low,Southwest Monsoon,28.7,90.7,64.7,13.0,SE,1002.3,2.38,13886.0,No,5,15,107.8,63.3
2025,7,28,16,Monday,No,No,Padukka,Suburban,Secondary Road,4583,4.09,High,Southwest Monsoon,31.1,77.2,38.1,15.7,NE,1010.9,3.36,19534.0,No,5,28,68.7,85.2
2025,7,29,2,Tuesday,No,No,Mahara,Urban,Secondary Road,6310,4.97,Medium,Southwest Monsoon,28.2,78.6,40.5,23.2,NW,1015.9,1.36,8456.0,No,6,20,73.5,62.5
